original_index,review_text,polarity,predicted
694129,"a mãe dele diz que o destino, cada um escolheo tenente dan diz que cada um tem seu destino ele diz que não sabe talvez as duas coisasacontece ao mesmo tempo",1.0,1
795229,Adoooorooo Tony Stark! Robert Downey Jr. reacendeu das cinzas melhor do que nunca! Personagem perfeito pasra ele!,1.0,1
1477868,"Primeiro do Bergman que assisto e estou sem palavras. Envolvente, bonito e ao mesmo tempo assustador.  É uma obra prima mesmo!!!",1.0,1
607022,"O título do filme combina com o  enredo, marcado com um  final  subjetivo ( tenso), porém de uma coisa eu sei, todo o elenco está de parabéns especialmente o Philip Seymour ( clichê). Muito bom!!!",1.0,1
1836771,"MARAVILHOSO! Disney sempre arrasa nas mensagens que passam em seus filmes de animação.eu quase me engasguei de tanto rir nas cenas das preguiçase o que dizer das referências à Silêncio dos Inocentes, O Poderoso Chefão e Breaking Bad? ♥",1.0,1
28436,Eminem no seu pior estilo!,0.0,0
1682306,"Que filme mais lindo e emocionante.  Fiquei muito feliz quando eles conseguiram voltar pra casa, afinal quase  achei que esse filme não teria um final feliz, mas é a Disney, né? heheAchei super certo o fato de Andy doar todos seus brinquedos pra Bonnie, inclusive o Woody. Melhor do que deixar ele sozinho na faculdade ou os demais abandonados no porão. E só pra não perder a graça:""Que letra bonitinha que a Barbie tem!Er, Buzz, não foi a Barbie que escreveu isso"" HAHAHAHAHA",1.0,0
923277,"Ela era Lo, apenas Lo, de manhã... com o seu 1,47 de altura e calçando uma única meia soquete. Ela era Lola, de calças compridas. Ela era Dolly, na escola. Ela era Dolores nalinha pontilhada. Nos meus braços, era sempre... Lolita. Luz da minha vida. Fogo do meu lombar. Meu pecado. Minha alma. Lolita.",1.0,0
1379715,"Os filmes de heróis da Marvel perderam, ou nunca tiveram, aquele amor no personagem. Sempre foram visando o lucro.",0.0,0
615560,O passado é passado...,1.0,0
648337,Foi o filme que me fez querer explorar o cinema oriental de terror! Esqueça tudo de hollywood!,1.0,0
1179384,"Henry Fonda comove em sua atuação, consegue passar todo desespero que estava sentindo.Baseado em fatos reais, Hitchcock colocou a tensão necessária para realizar uma grande obra.Você sente todo terror psicológico vivido pelos personagens.",1.0,0
1364850,CLASSICO,1.0,0
566962,"Road movie dos melhores possíveis. Americano até as vísceras. Mostra um Che que eu gosto, mesmo sabendo que é fake.",1.0,0
172389,me pareceu uma boa forma de salvar (um pouco) o final ridículo que a Meyer escreveu,0.0,1
1837402,ri muito!,1.0,1
640386,"Fazia tempo que n assistia a um filme que impactasse tanto, parece que o diretor não se importa nem um pouco se aquele filme está te agredindo ou não, seja pelo jogo de cores que te deixam de inicio estupefato e depois passar a ser maçante e agredir a vista, ou pela temática que é fria e brutal, é raro ver um filme que conseguisse transparecer tanto da mentalidade de uma personagem, claro essa técnica que ele usou já não é mais tão inédita para a gente, mas quando eu vi o filme pelos olhos de Oscar foi como eu realmente compreendesse o que ele pensa e porque ele faz aquelas coisas. Enfim, “Enter the Void” definitivamente não é um filme “agradável” de se ver, mas por um lado ele é simplesmente brilhante, eu definitivamente recomendo e a partir de agora é um dos meus favoritos.",1.0,1
727249,Filmaço!!!,1.0,1
900552,"sem comentarios, classico. excelente producao",1.0,1
418731,"Esse filme é um soco no estômago do sistema capitalista. Linda história, gostei da critica sobre o poder das escolhas e o que as pessoas pensam ser bom ou ruim para si mesmas. A cena dos garotos mostra como as pessoas deixam o sistema torna-las ignorantes.",1.0,0
419826,"tenso! Pra quem gosta de ação, Ótimo! Ton Hanks arrasa!",1.0,1
613145,Incrível a produção. Incrível por ser da década de 90 também.,1.0,0
713855,O filme me prendeu mais que o livro. Isso resume o quanto me identifiquei com o filme.,1.0,1
1666882,A PREMIERE É HOJE!!! O/////,1.0,0
474087,rir muito e quase chorei... :/,1.0,1
1685236,O inicio de algo que marcaria muito infância e me seguiria por muito tempo. Um filme que mostra muito bem como é a mente de uma criança e como é ser feliz na infância.,1.0,1
326169,Só não gosto das cenas da Adèle comendo macarrão.,1.0,1
363823,"Birdman é um filme poético em toda sua narração. A luta do personagem de Keaton em se desprender de uma realidade do personagem que o carrega em uma vida inteira de sucesso é o que da alma ao filme. A luta de querer provar que é sim um ator capaz de atuar ate na Brodway é psicologicamente angustiante pra quem assiste. E o final pra mim acabou no teatro. As últimas cenas são apenas sonhos de um ator que pra provar ser ótimo no que faz, deu tudo o que tinha pela cena. 4,5/5",1.0,0
882861,Lixo.,0.0,0
1437977,"Filme com proposta nenhuma de ser séria, o que faz com que ele seja a absurdo ao ponto de colocar uma mulher com metralhadora na perna e isso é sensacional, esse é um filme que eu amo, seu erros técnicos de iluminação por exemplo acho que é um dos charmes do filme, o filme é bizarro, violento, trash e com mta tosqueira e essas misturas dão super certo fazendo pra mim um dos meu filmes favoritos... Obg Robert Rodriguez por me presentear com essa linda obra *-* rs",1.0,1
1417806,"Quando terminou eu fiquei me perguntando: ""Meu Deus, pq eu demorei tanto pra ver essa obra de arte?!!""",1.0,1
1269658,"grande filme. Espero que o Di Caprio leve o oscar, ele mereçe.",1.0,1
481911,"Brilhante! O final é um verdadeiro soco no estomago do telespectador, nos faz refletir sobre muitas coisas de nosso mundo.",1.0,0
135953,"Um dos melhores filmes que vi esse ano e uma das melhores animações que já vi na vida. Personagens incríveis, todos, sem exceção. Fiquei encantada e saí do cinema feliz. É o tipo de filme que farei questão de mostrar aos meus filhos, (quando tive-los).",1.0,1
661289,"Muito bom esse filme, recomendo!",1.0,0
569827,"""Dança, gatinho, daaaança"" Hahaha",1.0,1
234151,E não é que é bom? Kkkk,1.0,0
1111926,"Clássico, clássico, clásico!",1.0,1
447860,"Direção excelente de Fernando Meirelles, uma fotografia muito além dos nossos padrões e uma história dinâmica e muito bem contada. Possivelmente o melhor filme brasileiro e um dos melhores da década.",1.0,0
247654,"É muito bom ver uma franquia retornando sem soar mero caça-níquel. É evidente que a Warner queria era mesmo voltar a ter estabilidade, com o retorno de HP ao cinema, depois que todas as suas franquias rentáveis acabaram ou estão capengando (o universo DC ainda está bem frágil). Assim, em momento algum a história de Animais Fantásticos soa como gratuita. Pelo contrário, apesar dela ser permeada por referências à franquia que lhe deu origem, ela é perfeitamente autônoma, assim como seus personagens. E, sem dúvidas, os personagens desenvolvidos pelo roteiro da própria JK são o ponto alto do filme. Os quatro protagonistas possuem uma bela química e todos possuem um arco dentro da narrativa, ainda que de forma muito sutil. O roteiro permite que os atores explorem seus personagens, por isso é muito bacana ver como o Eddie Redmayne muda de forma impressionante a voz e os trejeitos do seu Newt, quando ele está dentro da mala, ou com os Animais do título, diferente do Newt tímido e fechado do mundo de fora dela. E vale destacar também a direção de arte belíssima, com uma recriação muito bacana da Nova York dos anos 1920, assim como um belo Congresso da Magia (ainda que o Ministério de Londres seja muito mais interessante e menos digitalizado). É um filme muito bom, com grande originalidade, sobretudo em um conceito chave que é apresentado no segundo ato do filme e que é responsável pelo seu plot twist no terceiro ato.É bom saber que nos próximos anos teremos Star Wars e Harry Potter (ou Animais Fantásticos) de volta, e da melhor forma possível!",1.0,1
273954,e eu que achava que o final fosse outro hahahahahahahahahahaha cuidado com a burra,1.0,1
853326,"mano...to em chamas me deixou em choque que beleza,que primor de fidelidade ao livro. um exemplo aos diretores a ser tomado em adaptar um livro",1.0,1
1040422,"Que soco no estômago! Adorei este filme, é um dos melhores do Oscar deste ano.",1.0,0
1547324,Quem for sensível vai chorar do começo ao fim! Feito eu! Um dos melhores filmes de 2014.,1.0,1
1727226,Que filme traiçoeiro.. as lagrimas ainda estão rolando.,1.0,0
180181,Um dos filmes sobre uma história real mais tristes que eu já vi :(,1.0,1
195250,"A trilha sonora foi ótima, assim como a película.",1.0,0
302296,MT MT MT ANSIOSO!,1.0,1
114024,"O negócio é tenso! É um filme bem diferenciado. Mas alerto que quem for se aventurar nesse filme, esteja preparado pra um filme lento, que conta sua história de maneira sútil, mas muitas vezes de maneira bizarra e aterradora!  Não espere um filme cheio de reviravoltas, sustos fáceis, e nada disso. Senta no sofá de mente aberta e relaxa! A fotografia é bonita, as locações enchem os olhos, e a atriz principal da um show à parte. Tanto que fiquei com a imagem dessa mulher um bom tempo depois que o filme acabou.  Quanto as similaridades que as pessoas têm feito com A Bruxa, eu particularmente não achei nada parecido. As únicas similaridades, é que os dois filmes se passam em séculos passados, e o clima de isolamento. No restante, os dois filmes tomam rumos bem distintos. Vale a pena ver pra quem curte o gênero. E também vale a pena ver por se tratar de um filme de terror alemão.",1.0,1
926104,Filmaço e uma atuação fantástica da brilhante Kathy Bates. Uma das melhores adaptações do gênio Stephen King.,1.0,1
966602,Muito confuso !,0.0,0
1515112,Como um filme tão simples pode te chocar tanto?Filme SENSACIONAL!,1.0,0
288715,"""Diz pro Many que o sorveteiro chegou."" hasuhsuahsuahsuahsu",1.0,1
591467,"""Do you believe in time travel?""",1.0,1
1779670,"Filme superestimado pela crítica. Não tem nada demais. Trama razoável, uma orelha decepada e o Denis Hopper cheirando gás hélio !!",0.0,0
1675723,"""Tawandaaaaa!!!""Uma explosão de sentimentos! A amizade dessas duas é inspiradora!! Filme lindo! <3",1.0,1
822486,Melhor filme do ano!,1.0,0
1319403,valeu a lição que o filme passa,1.0,1
1248466,"O filme ""é machista""? Não. Mas ele retrata o machismo? Sim. Retrata o machismo não somente por se tratar da sociedade do pós segunda guerra (fim de 40/começo dos 50) mas também por retratar a cultura da máfia italiana e suas raízes Sicilianas que são intrinsecamente patriarcais (cabe melhor do que machismo aqui), cristãs, racistas e fortemente familiares. Mas fica a pergunta: Você deixaria de assistir 12 Anos de Escravidão por ser repleto de racismo? Deixaria de assistir Silêncio dos Inocentes por se tratar da história de um serial killer? Deixaria de assistir Homens de Honra por ser de extrema esquerda, ou Diário de Motocicleta por ser de extrema direita? Na essência esse filme é uma obra de arte genuína e um divisor de águas da história do cinema, e merece ser assistido, ou melhor, contemplado sem qualquer pré julgamento. É bom sempre ver os dois lados da história antes de tomar um posicionamento. Contudo, um dos melhores filmes já feitos, fotografia maravilhosa, me prendeu do inicio ao fim. Vale a pena assistir com toda certeza.",1.0,0
495873,Lindo!Que ótima química entre os protagonistas.Foi uma bela recompensa.,1.0,1
15450,Não é a toa que a cena do homem pré-histórico é tão famosa.A forma como ele tratou o espaço mesmo sem o homem ter pisado na Lua é um feito formidável.Simplesmente brilhante!Confesso que fui tomada pela inércia do filme e que não entendi muito bem o final. Mas que graça teria a Mona Lisa se Da Vinci tivesse explicado seu sorriso?,1.0,0
268625,Legal a cena domenininho caindo de janela...Filme tenso...,0.0,0
1178249,"Complicado... Não é uma questão de não entender o filme (eu não entendi), é uma questão de tornar o entendimento inacessível. Quando eu vi a cena final do filme já saquei que teria que ler e pesquisar para entender a ideia do filme, que de nenhuma maneira é clara no decorrer das cenas.  Isso é um problema, pois o diretor não conseguiu passar o que ele quis dizer sem se utilizar de um simbolismo pesado e de artifícios para confundir o espectador, transformando o mistério da ideia em algo oculto, hermético. Esse obscurantismo não me agrada nem um pouco.",0.0,1
1570121,Muito bom. Não é simplesmente uma comédia romântica.,1.0,0
976935,Pura filosofia.,1.0,0
1807138,"""Critica especializada"" mostrando porque nós não devemos ler mais nada que eles escrevem.  O filme é bom, vá assistir!",1.0,0
1027065,"Se resume em duas palavras: doentio e perturbador ,aos poucos tu vai te sentindo sufocado juntamente com a família do filme. Ótima fotografia e produção.",1.0,1
73140,Ótimo mesmo!,1.0,1
181729,Não é o melhor filme do mundo...Mas... é um filmeco que te entretém pelos minutos que se passam...Interessante!,0.0,0
1480112,É melhor que o 1º.,0.0,1
383664,"Roteiro ruim, bons efeitos especiais... uma bonita cenografia e fotografia. Nada que prenda bastante o espectador. A salvação do filme é Charlize Theron no papel de vilã. Kristen Stewart protagonista e líder em uma guerra? Eu nunca iria seguir ela ahuahuahua! Ela foi uma péssima escolha para o papel principal.",0.0,0
550417,Otimo filme. A forma como o Tomas aborda os temas tambem e muito legal (nada de exageros).,1.0,1
781945,"Incrível! Bom para entender que existem muitas diferenças entre mulheres negras e brancas. O racismo cruel que assolava aquela região dos EUA e matava um pouco cada pessoa negra, também, é muito bem narrado. E a questão comum entre as mulheres negras e brancas: o machismo! Tudo isso foi muito bem colocado no filme! Um dos meus preferidos até agora sobre a questão racial! <3",1.0,1
635633,"Bonitinho demais.  O filme te imerge na monotonia dos dois personagens e nas suas infelicidades com seus parceiros. Te faz compreender a situação complicada de cada um com suas próprias responsabilidades, fugindo do clichê daquela historia de ""amor platônico imediatista"" cinematográfico, do qual a vida dos dois se simplificaria e se resolveria com uma simples decisão, e como num passe de magica viveriam ""felizes para sempre"". Ao mesmo tempo que nos da esse choque de realidade, não deixa de mostrar de que independente da situação que a sua vida esteja, nada pode te impedir de viver, conhecer pessoas e de estar com quem você quer estar. Já diria um comentário que vi no YouTube: ""Eu amo a ideia de fazerem um filme sobre um homem e uma mulher sem ter que colocar uma cena de sexo e toda aquela coisa romântica clássica... é apenas um filme sobre duas pessoas"". E é bem isso que a vida é feita: de pessoas que conhecemos durante toda a nossa jornada. Nem sempre existirão historias de amor ""felizes para sempre"", e sim momentos legais compartilhados na hora certa, com as pessoas certas, o que vai alem disso tudo.",1.0,1
1448513,"""Tudo é uma dádiva do universo.""",1.0,0
1742306,"""Brooks esteve aqui""",1.0,0
107587,"Apesar dos vários furos de roteiro, vale muito pela locação, um verdadeiro paraíso. Nota 7,5. 1*",1.0,1
85797,Vem vem vem....,1.0,1
1212895,"Filme excelente, atuação incrivel!! Apesar de ter 3 hrs de duração, queria que tivesse ainda mais!! Trama muito envolvente com atores que mereciam um oscar!",1.0,0
573600,"Filme legal, chorei um fardo! Hahahaha",1.0,1
1063412,"QUE FILMEEEEEEEEE!!! Meu Deus! Que trilha sonora! Que tuuuudo!!! Já era fã da Lady Gaga, agora então... Maravilhoso!!!",1.0,1
483174,Apenas foda. A imagem do Matthew nesse filme me chocou pela magreza. E o Jared Leto como sempre maravilhoso e impecável.  Nenhuma critica ruim pro filme.,1.0,1
1063191,"Excelente ! Emoções afloradas , alegria e tristeza andam juntos sempre ....",1.0,1
745523,é um ótimo filme,1.0,1
219881,"Personagens muito mal desenvolvidos. Ficaram fracos e bisonhos. O Prometheus foi uma punheta mal batida, mas teve gozo no final. O Covenant é uma punheta mal batida que nem gozo teve no final... rsrs",0.0,0
490344,"Deleite visual incomparável, se estruturando como trama investigativa. Ainda que as teorias exploradas pelo filme (e suscitadas em obras literárias recentes) não tenham sido de todo provadas, é interessante acompanhar os últimos passos deste grande pintor, cuja vida foi ceifada de maneira trágica e precoce.",1.0,1
1342758,é legalzinho,0.0,1
186465,Animação perfeita *--* <3 vontade de morar lá,1.0,0
704072,"A história é contada como se o Oscar estivesse subindo uma escada. Cada ato que o impulsionava a ser melhor, era um degrau alcançado. A  vontade de mudança, o amor pela filha, o respeito pela família... tudo destruído em uma fração de segundo, num julgamento errado e no despreparo da polícia. É triste.",1.0,1
1764836,"Mto fofo, engraçado e triste tbm neh... Chorei várias vezes... Vale à pena assitir :)",1.0,0
1287095,"Assisti em 20/02/2012  O Segredo de Seus Olhos -   Este filme argentino foi ganhador do Oscar de Melhor Estrangeiro é um dos melhores filmes de 2009. Por vários motivos.. História espetacular -  Perito Criminal aposentado resolve escrever um romance sobre um crime de 25 anos atrás que o marcou profundamente e aproveita para resolver suas questões emocionais ao mesmo tempo que tentar enxergar a possibilidade de ver uma nova resolução para o tal crime. Direção firme e contunde de Juan José Campanella, que consegue imprimir tensão, apreensão, suspense, em um drama policial sem cair para o clichê dos tiroteios com trocentas mortes. A tríade de Atores  Guillermo Francela, Soledad Villamil e Ricardo Darín, são os responsáveis por dar credibilidade a personagens marcados pela rigidez e feridas do passado. Excelente Filme.",1.0,1
1331404,Acho que esse foi o cameo mais discreto do Stan Lee.,1.0,0
337414,"Muto bommmmmmmmmmmmm! Gente a Anne Hathaway e o Christian Bale estão demais. Favoritooo e 5 estrelas, neh?!",1.0,1
648996,"Ótimo filme,é um terror adulto com um roteiro bom, não é daqueles para dar sustos gratuitos,aqui é para dar medo,muito medo com o suspense constante e o clima sombrio valorizado pela fotografia soturna que da o tom lúgubre do filme. - Tem uma refilmagem americana péssima, que nem merece o mesmo título deste deste filme tailandês.",1.0,0
231873,"Sou fã de tudo que é original, de tudo que consegue inovar em meio a um mar de clichê. Você volta uma mesma cena várias vezes, pausa para debates consigo mesmo sobre o que já aconteceu e quando termina você sente que ainda deixou muitas coisas passarem e precisará assistir de novo.O engenho de Nolan está nas discussões que causa sobre suas obras.",1.0,0
1400770,Pesado.,1.0,0
149285,https://www.youtube.com/watch?v=N3BU3yECMqM Assistam depois de ver o filme. (se vocês não entenderam o filme hahahha),1.0,0
1654053,"Revoltante e bem triste,  mas que ótimo trabalho,  muito bem feito, um ótimo documentário. Orgulho da Annie e da Andrea que tomaram a frente para lutar contra isso,  e orgulho de todas as vítimas que tiveram a coragem de falar. Quer dizer, vítimas não,  sobreviventes <3",1.0,1
1260892,Ótima estreia da Natalie Portman e referência para Logan.,1.0,0
1431932,"Que filme maravilhoso! As atuações estão incríveis, os diálogos são ótimos e a história acaba bem fechadinha. Não tem como não se emocionar com aquele final. :'(",1.0,1
221852,"Me surpreendi mais com o primeiro filme.Ainda assim, ""Aliens, O Resgate"" é uma aula de como fazer uma sequência, misturando perfeitamente todos os elementos de ação, ficção científica e terror. James Cameron é um mestre nesse quesito!!! Sigourney Weaver está um espetáculo à parte! Sua atuação é visceral. Os quarenta minutos finais merecem um destaque especial, com as cenas de tirar o fôlego! Interessante é o final empolgar tanto, mesmo sendo, de certa forma, idêntico ao primeiro filme.",1.0,0
90572,Muito bom!recomendo a todos...,1.0,1
208690,"""God is a prankster!""",1.0,0
1809931,a adaptação dos quadrinhos foi boa,1.0,1
54457,Amy Adams te amo,1.0,1
727413,Clint Eastwood é foda!Grande ator que transforma um simples filme em um bela arte!,1.0,1
1420796,"""Buscávamos tanto a felicidade que esquecíamos de que não eramos livres""",1.0,1
1348785,"O melhor filme de aventura para crianças (e adultos também, por que não?) da história!",1.0,1
466079,"Um dos raros filmes que consegue intercalar gêneros surpreendentes em apenas um filme DRAMA, SUSPENSE e FICÇÃO!Roteiro nota 10. A interpretação da Natalie foi perfeita, a personagem nina reencarnou mesmo o cisne e ao reencarnar acaba conhecendo seu lado mais sombrio. Como faço ballet ao assisti pude notar cada detalhe dança- interpretação, uma analise PSICOLOGICA fora de sério",1.0,0
231435,O começo de um legado!,1.0,1
948707,"É tanta coisa pra se escrever sobre esse filme que me perco e não sei o que falar. PTA é uma lenda, esse filme é perfeito.",1.0,1
1101765,"Ótima animação 2D, surpreendente, do início ao fim. E pra quem já gosta das animações do Hayao Miyazaki, não pode perder.",1.0,1
1472093,É show!!,1.0,1
954796,Muito bom rever todos. Mas o primeiro sempre será melhor,0.0,0
15391,"Servindo-se quase que somente de imagens e música, ""2001"" consegue deslumbrar os espectadores com sua perfeição e beleza. Os efeitos especiais realizados por Douglas Trumbull são geniais: naves cruzam silenciosamente o espaço e astronautas flutuam em gravidade zero e trabalham na superfície da Lua (vale lembrar que na época do lançamento do filme, 1968, a Nasa ainda não havia colocado o homem na Lua). A trilha sonora clássica casa perfeitamente com as imagens poéticas do espaço. Destaque para a tradicional valsa de Strauss e para a movimentação da câmera que é praticamente nula. O ritmo é lento. Os planos são longos. Há quase nada de diálogos e encontra-se longe de ser um filme cansativo. É simplesmente a melhor e mais influente obra de ficção científica da história.",1.0,1
14931,"Esses personagens não fazem nenhum sentido. Se cê é o xerife da cidade, cê acredita no bronco do interior que sabe TODO o guarda roupa da mulher que desapareceu? WTF, o cara sabia quantos jeans ela tinha pra levar? Sério? QUAL É XERIFE, ~~RED ALERT! O cara bronco do interior, sotaquezão mais pesado que um urso gordo, pensou em todo o desenvolver do que ia acontecer, planejou tudo, super intelelegente, lê livro à luz de vela toda noite e não queria ir pra cidade porqueeeeeeeeeee ""don't wanna become some town fool"". T-O-W-N-F-O-O-L! Lame. Vou nem falar do filho. De ""Claro papai, vamos matar a mamãe! ~~easy, no big deal"" pra ""F*** U DAD, MY NAME IS JOHN DILLINGER NOW!""... Lame.",0.0,0
975236,Aff overdose de fodastidão fala sério u.u Neo vemnimim seu lindo ~♥,1.0,1
305376,"Ótimo filme, muito bonito e emocionante em certos momentos.",1.0,1
1712152,Muito triste pensar que pouco desse filme é ficção.,1.0,0
752611,"O filme é muito bom, conta com boas atuações e se mantém pé no chão fiel ao original, a violência é bem realizada no filme, fiel ao original e com a qualidade de um filme de 2018, um Slashing que faz jus a franquia.",1.0,1
681061,"Simples e ao mesmo tempo incrível, o fato de não explicar, como aconteceu o incidente ou porque termina, concentra a atenção no conteúdo da mensagem transmitida pelo filme que é: não importa onde você esteja, e sim a vida que você leva, a pessoa que você é. A mediocridade é para aqueles que se deixam limitar por detalhes inutéis e mesquinhos, para os que querem crescer espiritualmente e intelectualmente, o mundo a volta é sempre um lugar para se descobrir e melhorar.",1.0,0
122493,"Bom filme, sinto falta de filmes como esse, que mostram um pouco mais da realidade vivida na antiga URSS ( no caso desse filme pega leve ainda, com um pouco de humor negro). Há muitos filmes sobre os nazistas e poucos sobre os soviéticos, os quais foram tão crueis quanto os seguidores de Hitler, com certeza há muitas histórias a serem exploradas no leste europeu comunista. Talvez por hollywood ser predominante esquerdista eles tentam ocultar as tragedias perpetuadas pelos marxistas e por isso não há tantos filmes sobre os soviéticos. Obs: Só vale destacar que o filme dá impressão  em alguns momentos que o Lavrentiy Beria seria um ""cara legal"", o que não é verdade, pois ele foi de fato um estuprador e assassino.",1.0,1
694951,"Dificil dar uma nota tão alta para um filme, mas tenho que adimitir que esse filme é sensacional!!! Tom Hanks dando um show do caralh@! Sem contar os personagens/atores de suporte que também estão maravilhosos! Personagens muito bem construidos, filme longo porém com um ritmo muito bom e uma direçao incrivel! PS: me senti muito ""boba"" porque assisti esse filme no avião e as pessoas me olhavam bem ""torto"" hahahaha (15/08/2018)",1.0,0
1299386,"Muito legal, faz refletir mil coisas!",1.0,0
137082,"Sandman melhor personagem, com certeza.",1.0,0
699175,"""Um povo é cercado pelo oceano, enquanto uma pessoa tem seu oceano interior.""",1.0,0
18353,Esse filme é tudo de melhor,1.0,1
536423,"O tempo tem feito bem à este filme, as críticas sobre o ritmo lento não fizeram sentido para mim e a tensão funciona muito bem, principalmente as cenas na mansão e por fim, parece que o último filme de Kubrick foi o único com final positivo, mais uma vez ele disserta sobre a natureza humana, mas desta vez oferece no fim um aspecto positivo.",1.0,1
412676,"Excelente filme que focou bastante na interação entre os heróis. As cenas de ação foram bem coreografadas, tem humor, drama e é bem linear o filme. O vilão poderia ser qualquer um, pois só queria desestabilizar a equipe.Estranho essa polaridade criada entre TeamCap ou TeamStark. São super heróis, não existe vencedor, exceto o telespectador que teve uma satisfação maior do que A Era de Ultron.",1.0,0
816401,Christopher FUCKING Nolan age novamente! ansioso.,1.0,0
1816392,Como detonar uma franquia: 1- Transforme o protagonista carismático e destemido em um bebê chorão dependente emocionalmente de uma criança.2- Torne bons coadjuvantes como Félix e a Esposa em figurantes de luxo.3- Aplique tudo isso em um roteiro cheio de buracos e drama desnecessário Feito!A única coisa legal é a interação com outros personagens da Disney e demais referências.,0.0,0
236847,Uma hora e meia de uma garota usando drogas....QUE MERDA,0.0,1
30139,"""People say all the time, 'I don't understand how people could've tolerated slavery. If I was living at that time, I would have never tolerated anything like that.' And the truth is, we are living at this time, and we are tolerating it.""",1.0,1
1229386,"Julie Adams, naquele maiô branco, enlouquecia anfíbios nas telas e mamíferos fora delas *-*",1.0,1
1442388,"um dos filmes mais supreendentes dos últimos anos, não esperava NADA mesmo. sensacional a construção dos personagens e a dupla principal segura tudo muito bem, dão um verdadeiro show! impossível não se emocionar e identificar em vários momentos.",1.0,1
182785,"Spike Lee não prescisa dizer mais nada, muito bom.",1.0,0
1777757,"Esse não foi o melhor filme. Paul Walker, como sempre, sem expressão. O Filme até tentou dar uma ligada com os filmes anteriores, mas foi muito fraco. Coisas boas do filme, cenas de ação e as batidas de carros, velocidade. E CLARO, as cenas de Luta entre a Gina e a Michelle !",0.0,1
1749699,muito belo esse filme!,1.0,1
1124583,Que grande filme.Firth e Rush estão ótimos.,1.0,0
893980,Que filme sensacional!Uma verdadeira obra prima!,1.0,0
770434,"O livro é um dos meus favoritos. O filme deixou a desejar, mas, se você assiste muitas vezes, o filme é perfeito em sí, o único problema é que faltou muitos fatos importantes do livro no filme.",1.0,1
638052,Lindo llindo !,1.0,1
8726,"Otimo filme, é chocante em algumas cenas!!",1.0,1
611611,foi um bon inicio da parceria de tim e johnny,1.0,0
1445502,Um amigo disse que vai sair nos cinemas.Um dia depois de eu assistir.Claro que vou ver denovo hahaha.,1.0,0
1395071,A arte imita a vida...,1.0,0
303571,"as vantagens de ter um bom elenco, roteiro e direção. me sentindo infinita!",1.0,1
1172153,"Embora acrescente eventos/personagens que não existem no livro, o que não é nenhum problema ao meu ver, visto que sua intenção é o diálogo com o que já está posto (a Trilogia Senhor dos Anéis), mantém o clima de aventuras atrás de aventuras descritas no livro. E isso por si só já dá um impulso. O ""ouro"" do livro reside nos eventos que serão contados nos próximos filmes, assim, o ápice ainda está por vir.",1.0,1
1579393,Bonzinho para uma tarde...,1.0,1
985850,Protagonista carismático!,1.0,1
1521649,"Melhor versão da história, mas muito longo...",1.0,0
286403,Emblemático,1.0,1
52122,"Doentio? Sim. Escatológico? Com certeza! O filme discute mais do que a loucura de um homem, discute o proprio valor da existência humana, dos costumes, dos vícios. A exploração visual do filme é grande e ainda assim garante cenas dignas do melhor terror anos 80. Dr. heiter é tão atormentando quanto Norman Bates e sua atuação está a altura. Merece ser visto e ser tema de discussões.",1.0,0
1675910,"Lindo, doce, delicado! Pra quem curtiu recomendo As Pontes de Madison. Apaixonantes, ambos os filmes!",1.0,1
1353036,Meu Pai do Céu que filme FANTÁSTICO Jack Nicholson estava SENSACIONAL e os outros atores também Matt e o Leonardo !! Quem ainda não viu corre porque o filme é ótimo !!,1.0,0
1751352,"Irreal? Sim. Impossível? Não. Lindo, encantador! Acredito que filmes têm diversas ""obrigações"" e que nesse gênero de comédia romântica, mais romance do que comédia, esse filme merece cinco estrelas. Assisti aos 10 anos de idade com a minha madrinha e foi através dele que comecei a esperar pelo príncipe encantado. Príncipe esse que jamais chegaria por diversas razões mas fez parte dos meus sonhos de menina de forma bonita. Cinco estrelas pela beleza, leveza, atuações e trilha impecáveis.",1.0,0
198226,"Quem não assistiu, não sabe o que ta perdendo...",1.0,0
202874,Diálogos sensacionais. Godard um gênio!,1.0,0
89172,"Fiz um vídeo sobre esse filme no meu canal do Youtube, com spoilers!https://www.youtube.com/watch?v=GmcsSoHq8hY",1.0,0
1067325,Vou pro cinema com creme hidratante e lenços de papel e ninguém vai me impedir!,1.0,0
1018079,"Não vi a versão sueca para poder comparar, mas, quanto a essa, não tenho do que reclamar. Fincher detonou como de costume e a personagem Lisbeth conseguiu me cativar de um jeito que eu nem imaginava. Muito bom.",1.0,0
599862,"Realmente um filme seco, calculista, os detalhes de todas as cenas são bem chocantes, os enfoques de câmera cumprem o seu papel e mantém a tensão do filme. E os atores estão de parabéns, principalmente o protagonista, diga-se de passagem, ""ele vestiu o personagem como suas luvas"". Enfim, impecável, é esta a palavra de Drive: impecável.",1.0,0
826886,"A surpresa de esperar um clichê e se deparar com um filme muito superior a produções milionárias de hollywood que temos por aí abordando esta temática. Belas atuações, uma tensão que vai além da urgência por sobrevivência e te provoca inúmeras críticas e sentimentos. Personagens distintos, nem um pouco forçados e que funcionam muito bem na trama. Não esperava favoritar um filme de zumbi, acreditava ser apenas mais uma sessão pipoca casual. Bela obra, ansioso por conhecer mais do cinema coreano.",1.0,0
