original_index,review_text,polarity
357274,Adorei!,1.0
619583,Help... i'm drowning here!!!!!! Holy crap!!!! Vai demorar pra eu me recuperar disto!!!!,1.0
1313811,Agora entendo e foi merecido o Oscar de Christian Bale. Excelente atuação!,1.0
778761,"Elenco de primeira, atuações impecáveis, com destaque para Viola Davis, Octavia Spencer e Jessica Chastain, belo filme. Recomendo.",1.0
551440,"Muito bom,gostei dos detalhes abordados e a forma como a história foi contada!! Um filme bem sensível que no final de tudo fala sobre cumplicidade.",1.0
547075,"O filme consegue fazer o básico bem feito. Com poucos efeitos visuais e com baixo orçamento, a direção consegue extrair o máximo das atuações (ponto alto Ryan Reynolds), um roteiro super engraçado e que consegue criar piadas/referências com bastante coisas da cultura pop. ps. Marvel precisa aprender fazer filme adulto, fox mandou o recado!",1.0
1334987,"É o perfeito. Diálogos, enredo...Tudo !",1.0
1036141,Mto fofo :),1.0
931818,"Isto não é um filme, é um afresco pintado no teto do mundo! Visconti alcançou uma altura tão vertiginosa para compor o seu Ludwig que a dramaticidade e potência trágica o transformaram numa criação digna de um personagem de Shakespeare. Maravilhosa obra-prima, construída a maneira dos Castelos de Ludwig para adornar o mundo.",1.0
469705,"U-A-U [3]. A Natalie Portman me fez sofrer com toda fragilidade da Nina, e os espelhos me fizeram ver o filme de diferentes ângulos. Genial!",1.0
1455870,Divertido!,1.0
211892,Muito bom! primeiro tecnicamente é muito legal...mostrando muito bem como uma narrativa não linear pode te prender e emocionar! Os personagens tem um carisma gigantesco...a historia é sensível e faz o espectador refletir sobre varias situações...mas talvez a única que seja inconteste seja o amor! Muito bom deve ser visto.,1.0
1559104,"Quando a última viagem do professor Parker Wilson (Richard Gere) se transforma na última alegria de Hachiko.Só achei desnecessário o clima dramático instaurado desde o início do filme, contando ainda com uma trilha sonora repetitiva. O drama deveria começar somente após a morte do professor. Faltou um pouco de leveza no começo e o andamento da trama já denunciava o que estava por vir.",0.0
864542,"Maravilhoso, e me deu fome. #gordofeelings",1.0
1352978,pecou no final.,1.0
614832,"pena que teve continuação, pena mesmo",1.0
255573,"Livro ótimo, filme regular.",0.0
710510,"Ótimo filme com um final inesperado, sim, mas, como já li em algumas críticas seria bacana ver uma mulher fantástica como é a Amy não precisar usar sua sexualidade para concluir seu plano depois de ter seu dinheiro roubado, só pra variar um pouco",1.0
1371756,"Sou super fã deste filme, e confesso que quando assisti, há muito tempo, rsrs foi dificil não se surpreender. Hoje pode até parecer meio óbvio o decorrer da história para quem assisti pela primeira vez, mas, acho impossível alguém não gostar!!",1.0
1003428,"É um álbum musical! Atuação excelente do Mark Ruffalo.Pra variar, você sai querendo viver esse mundo da música.",1.0
42945,"""A Bruxa"" trata de muitos subtextos, mas é, acima de tudo, uma celebração do caos. É a regurgitação fidedigna de todos os maiores medos que nós temos: medo da solidão, perda, dor, morte, do mal em si. O filme não é de fato assustador no modo convencional da palavra – achar que terror é apenas susto empobrece todo o gênero –, é macabro pelas suas metáforas, com algumas passagens perturbadoras que chocam pela crueza e vivacidade do mal. Crítica completa: goo.gl/54g3Mw",1.0
1170456,"Nunca fui apaixonado por Senhor dos Anéis sempre achei a ode em torno do filme um pouco exagerada. O Hobbit vem pra reafirmar minha opinião, é tudo bom na maioria das vezes acima da media, mas o que sempre estraga pra mim é a maneira enrolada com que o Petter Jackson escolhe contar suas historias. Mesmo assim mantem a qualidade da serie.",1.0
995264,Fotografia linda! Gostei muito achei que foi fiel ao livro!Alguém sabe onde tem o dvd para comprar?,1.0
1132616,"nuss, ki filmaço! o nome ""Amazing"" realmente faz juz ao filme. eu achei o 3D bem legal pela profundidade que da, tem gente que acha que 3D eh soh jogacao de coisas na sua cara.so nao gostei de ver novamente a morte do tio Ben.",1.0
1352693,O filme é muito mais um sobre família do que heróis. Seu trunfo é a forma simples de nos fazer se identificar com os problemas cotidianos dos personagens. Simplesmente Incrível.,1.0
762142,J.K Rowling deve estar tendo um piriquepaque uma hora dessa de tanta emoção! haha.. Amanhã que não chega logoooo!,1.0
167405,"Otimo filme, fiquei fã de Mark Zuckerberg e do ator que o fez na trama Jesse Eisenberg! :D",1.0
68316,Bom gostei é minha série de animação favorita .;),1.0
331137,"Puta que Pariu que filmaço, very fucking foda!!!!!",1.0
1345232,Que filme mais amor ♥ Como eu não vi antes?! hahahaha,1.0
1780329,He defendsHe attacks He protects But mostly important He wants his host back,1.0
509483,Excelente roteiro! Muito bem desenvolvido...,1.0
1450427,"Muito bom, o filmes. As atuações dos Kevins e da Tilda Swinton já valem o filme!",1.0
1594187,"Excelente filme! Infelizmente, não vivi os anos 80. Minhas únicas referências sobre essa época muito querida pela música são através de livros, documentários, vídeos, o meu pai (rs) e esse filme incrível, tirei essa conclusão quando me peguei assistindo-o sorrindo, apertando o travesseiro e desejando mais música.Contexto muito bem elaborado. Muito legal a jogada da história do personagem Conor, querendo impressionar a garota Raphina, diz que tem uma banda e inventa a respeito é para tornar real essa mentira, acaba que de fato ele tem uma banda.Ótimo figurino! Ótima ideia quando Conor, chega na escola um dia na escola imitando Paul Weller, outro dia Robert Smith e outro Spandau Ballet! G-E-N-I-A-L! Filme bem feito e  é muito bem dirigido! Da vontade de assistir novamente. 4/5",1.0
495704,Filme maravilhoso!! A vida dele antes do acidente podia ser melhor explorada.,1.0
393407,"Eu tô encantando com o visual desse filme, as roupas, os cenários, que lindo! Amei a forma sutil em que a história é contada. Saoirse está excelente também.",1.0
192219,"Na categoria de Segunda Guerra, esse é o meu favorito.",1.0
1391432,Filme tão bom que me deixou sem palavras. Essa cena final <3,1.0
752622,Eu amei ele :),1.0
702060,"O filme 'frozen' é tão lindo, gostei especialmente da mensagem bué forte sobre as fraquezas de cada pessoa e de como as pessoas se escondem e se envergonham delas próprias.",1.0
622558,Cenas do filme: https://www.facebook.com/media/set/?set=a.374161879455680.1073741832.366873833517818&type=3,1.0
1724261,"""I'm the bad guy?How did that happen?""Pobre Bill.",1.0
945501,"O filme é incrível! Tantas interpretações possíveis! O fato de criticar o fanatismo religioso - algo que, infelizmente, está tão em alta atualmente - da forma que critica, usando simbolismos e mostrando o quanto o fanatismo está ajudando a destruir a Terra, faz do filme um dos melhores possíveis. Sensível e maravilhoso.Amei.",1.0
564904,Filme muito bom mesmo! Final ótimo!A história é ótima e a Rachel McAdams atua muito bem no papel de Allie!,1.0
310219,Agora entendo porque uns amigos debocham de Sofia Coppola...,0.0
266562,... Considero o melhor filme que já ví da minha vida.....Nunca Chorei Tanto,1.0
299171,"Mais uma obra prima do Studio Ghibli, e desta vez a abordagem recai sobre os conflitos interiores e o ressentimentos/mágoas que cada um de nós carrega em nossos corações. O filme em sua estética de pintura (aquarela) e animação é de encher os olhos, assim como sua trilha sonora.Uma bela despedida do melhor estúdio de entretenimento (de qualidade) do mundo.Fantástico!",1.0
1481980,"MEU DEUS, NADINE, COMO VOCÊ É CHATA! fiquei pensando isso até a metade do filme. mas até que é legalzinho, nos mostra que quando somos adolescentes pensamos que cada coisinha ruim que acontece é o fim do mundo, mas na verdade não é",0.0
792765,Filme muito bom.,1.0
1705215,Com aquele tango então... Muito bom...,1.0
1331062,"Primeira animação que assisti esse ano e não me arrependi nem por um segundo, ri muito com coisas tão simples que me fizeram lembrar como as boas animações devem ser, tem clichês e uma simplicidade imensa, mas ainda assim conquista nos primeiros minutos. Ri, chorei e sem dúvidas me apaixonei pelo Baymax <3",1.0
135546,O filme seria bem melhor se os roteiristas tivessem se esforçado para fugir dos clichês de filmes do gênero que infelizmente abundam nesse aqui.,0.0
441955,Incrível! Me emociona até hoje.,1.0
1555396,"Até onde você iria por uma pílula mágica da inteligência, sagacidade, percepção? Até onde o ser humano iria para burlar seus limites e viver outras possibilidades? Sabemos nos controlar? Reconhecemos a linha tênue entre ser salvo e ser morto? Por que precisamos ser ricos, inteligentes, brilhantes e atrair inveja e receio alheio? Por que necessitamos tão fortemente ser aceitos, aprovados pela sociedade? Esquecemos o que é essencial? Enfim, são apenas questões que o filme me fez refletir. Vale a pena assisti-lo. A trilha sonora é de ótima qualidade, assim como o uso das câmeras. Causou um baita efeito psicológico em mim. Sem mais.",1.0
1723456,Um Dia de Cão é engraçado e tenso ao mesmo. Além de uma bela crítica política.,1.0
1529004,"QUE FILME LOUCO É ESSE!!!O howard era um louco que não tava tão louco assim e MDS quando a michelle conseguiu sair eu fiquei tipo n pode acabar assim vai explodir o carro mas naaaaao ALIENS BAM! Ahhhh, que tensão! Fiquei presa no sofá desde a batida do carro, queria saber se a michelle tinha sido sequestrada pelo velho tarado ou salva, e se howard estava falando a verdade sobre o ataque ( que era muuuito difícil de acreditar). Que suspense... Me tirou da monotonia, tanto que vim fazer esse comentário sem noção heurhueheurJá que rolou uma deixa pro segundo filme EU QUERO!",1.0
124850,Não se pode confiar num inseto.,1.0
545932,por um filme solo do Cable!!!!!!,1.0
156696,Because Dylan,1.0
1659248,"Ri muito! Bacana , esperava menos pra ser sincera.",1.0
1567943,"Não tinha visto ainda, é um puta de um filme, um dos melhores policiais/suspense.",1.0
1543518,Comedia mais que original na época do plagios transvestidos de re-leituras,1.0
1314847,"Muito bom o filme, um grande clássico da sci-fi dos anos 90, cheio de cenas memoráveis.",1.0
162927,"Adorei o humor desse filme, por mais que tenha sido cliche! A sandra Bollock esta demais!",1.0
295784,"""A vida toda de uma mulher, num único dia. Só um dia. E nesse dia, toda sua vida"" Pronto, paguei minha dívida (e me arrependo de não ter visto antes) e não poderia estar mais grato com o resultado. Bateu uma tristezinha quando o filme acabou, mas valeu cada segundinho, filme perfeito ♥. A criadora, a criatura e a leitora, achei lindona a forma que foi se desenrolando a história e as surpresas ali no meio, me pegou várias vezes. E que elenco perfeito, viu? Ultrapassa o brilho das três protagonistas, várias coadjuvantes incríveis (e Ed Harris dá um show).",1.0
81909,ninguém é um fracasso quando se tem amigos. grande historia.,1.0
677258,"não é somente um dos melhores filmes de Spike Lee, é também um dos melhores filmes de temática racial já produzido. A longa introdução com garotas dançando com roupas de ginástica ao som de Public Enemy (a música gruda na cabeça) não deixa dúvidas: estamos no final dos anos 80, época da explosão do rap. Ao contrário do que muita gente pensa, o filme não é um manifesto anti-brancos, mas uma comédia dramática que trata dos preconceitos e da falta de integração entre brancos, negros, latinos e até asiáticos. Spike Lee levanta questões inclusive sobre o uso ou não da violência. Ela é justa quando é autodefensiva, em resposta à opressão? No final do filme há citações contraditórias de líderes negros como Malcolm X e Martin Luther King que podem ajudar o espectador a formar a sua opinião. E qual seria a coisa certa? Enxergar além das diferenças.",1.0
982613,Da série: Pós Modernidade é uma merda! Mas o filme é muito bom!,1.0
1359180,"Meu voto foi pela atuação da Anne Hathway, que foi IMPECAVEL!",1.0
137728,"É dificil saber qual o melhor filme que vc ja viu, mas concerteza esse entra pro top5. Axo q nunca vi uma historia tao bem bolada, e pra quem tem uma quedinha por psicologia entao nem se fala. Leonardo diCaprio surpreendendo mais uma vez mostrando que sabe atuar MTO bem. Sao boas horas de filme e para alguns, extremamente confuso. Mas vale mais q a pena fazer uma forcinha pra entender!!",1.0
563517,"adorei, filme muito bem produzido.",1.0
1618225,Jesus!,0.0
1596222,"O pessoal não entendeu que é um filme baseado em uma BIOGRAFIA? Querem o que, que o Clint Eastwood mude o enredo de acordo com uma falsa realidade? Achei ótimo, impactante, boa direção. Estão contando uma história real, de forma honesta e objetiva. Ótimas atuacoes. O final me deixou muda. Querem um filme sobre a vida de um soldado que adorava ir à guerra sem que tenha aquele excesso de nacionalismo que qualquer soldado (especialmente os americanos) carrega? Entao vai assistir uma animação da Disney, querido!",1.0
1833479,Possui um tem belíssimo.,1.0
609129,vale tanto a pena ver tudo pelo Gael *__*,1.0
47178,"Ótimo filme, quando o comprei eu já espera algo positivo pelos atores e a Sinopse em si, mas ao assistir me surpreendi é preciso ver com atenção e nossa é lindo *-*",1.0
1736815,ótimo filme.,1.0
334486,Exelente!,1.0
667727,"Ótimo filme.Além de retratar um apocalipse diferente, foca na solidão e necessidade de interação do ser humano.Uma cena ótima que apresenta esse aspecto é quanto ele vai na loja de CDs e implora para a manequim falar com ele. Não tem como não sentir nada. E que sempre  devemos ter esperança ""na cura"".",1.0
764263,"Hoje as 5:00 vai passar um especial na Warner Channel,com cenas nunca vistas antes!",1.0
1543909,Muiito legal,1.0
737820,"Fazia tempo que eu não via um filme tão bom no cinema. A trilha sonora é marcante, te faz sentir durante os anos 60 nos EUA.As piadas estão na medida certaO racismo é bem discutido nesta obra, inclusive nos mínimos detalhes, nos levando a questionamentos sobre muitos valores da sociedade, ainda que a turminha da lacração venha falar de ""white savior"" e bla bla bla, ambos personagens aprenderam um com o outro",1.0
789976,Ótimo! Mas senti falta do J.A.R.V.I.S.,1.0
1022504,"Ótimo roteiro, fotografia e trilha muito bons e personagens bem construídos. Destacando o incrível Paulo Gustavo! Excepcional!",1.0
722378,Ótimo filme. Excelente para ver com a família.,1.0
698198,"Que filme maravilhoso *-*, a atriz foi tão sincera na sua interpretação que torna o filme cativante do inicio ao fim, e com essa trilha você se apaixona mais ainda pelo filme, adorável.",1.0
1729299,Muito bom ! George Clooney com uma atuação excelente.,1.0
888625,"Filmaço, impressionante como o Diretor Matthew Vaughn é bom, dirigiu o primeiro Kick-ass e fez o melhor X-men( primeira classe). Ainda é produtor do Kick ass 2 e escreveu X-Men: Days of Future Past. Impressionante como ele conduz a câmera, ainda tem um ""gore"" com bom senso. Tá produzindo o novo quarteto fantástico, nesse eu confio. 10/10 pro filme.",1.0
992875,"Esse filme é genial! é dos meus preferidos. É lento, porém com um dialogo forte, e personagens com personalidades impar. Cenas em slow motion de matar =DDD",1.0
200244,Meu favorito qdo eu era criança!,1.0
78793,é perfeita a historia!,1.0
409289,Trailer fantástico o filme vai ser sensacional.,1.0
71443,Do tipo que a gente vê sorrindo.,1.0
1839074,Tadinho do Bill Murray,0.0
1831473,"Realmente um ótimo filme, iniciando toda a estória dos x-Mens com grande propriedade e com muita qualidade. O filme tem todos os seus momentos bem dosados, batalha, efeitos, a própria estória. Na minha opnião é o melhor de todos. Valeu muito a pena!",1.0
1413546,"Não posso falar muito, pois esse tipo de filme me fascina. kkk Então qualquer elogio pode ser exagerado. Mas sem dúvidas é um ótimo filme , muito bem feito , com uma ótima trilha sonora.",1.0
481774,"melhor roteiro, melhor trilha sonora, melhores atores EVER!!! Melhor filme! Me deixou pensando a semana toda..",1.0
1404983,"A mensagem é simples. Não há nada melhor do que um dia após o outro. A caixa de fósforo, do poema do personagem principal, é reverenciada e admirada; nem sempre foi assim, porém; antes se comprava sempre de outra marca; contudo, com a descoberta da nova, muito melhor, passou-se a ser glorificada; ainda sim, faltava algo, faltava ascender o fósforo.Vemos Paterson muito passivo (sem ascender o seu fósforo), vivendo na rotina e ouvindo os problemas de todos. Há ocasiões, porém, em que ele sai da rotina por conta de eventos inesperados, o que lhe causa insto incômodo. Ele não acredita que possa ser um poeta famoso; sua esposa é o inverso, sonhadora, inventa e reinventa, ainda que sejam coisas simples. Ela vive o dia todo trancafiada em seu apartamento e parece viver muito mais coisas que o marido.Obstáculos surgem na vida desse personagem que o fazem querer desistir do sonho.. Mas, veja, nada melhor do que um dia após o outro, ou ""folhas em branco para que se possa preenchê-las"", ou uma vida vazia, com imenso espaço para ainda ser aproveitada e preenchida. O filme é poético, cadenciado, propositadamente monótono, trazendo uma bela mensagem em suas entrelinhas.",1.0
594430,"Muito bom mesmo, eu achei que poderiam ser + atrevidos, porém é um filme sensacional!!",1.0
967172,"Ta aí um filme que quase todo mundo gostou menos eu. O pessoal anda exagerando, dizendo que o filme é forte, pertubador...",0.0
1406979,"Estranhamente pensei que nunca tivesse visto, mas lá pelo meio comecei a me lembrar de certas coisas... talvez não tenha visto desde o começo quando vi, mas o ponto é: agora não me esquecerei jamais desse filme maravilhoso, fantástico e lindo!",1.0
74554,"Se esse filme tivesse 5,6 horas de duração,ficaria vendo sem dúvida.",1.0
1252012,"Faz a gente pensar, eu gostei...",1.0
33112,"Fotografia e efeitos especiais impecáveis. Simbólico, delicado e reflexivo.",1.0
1349278,Nenhum filme de aventura 'infantil' será superior que Goonies.Sem falar a música da Cyndi Lauper gudou na minha cabeça!,1.0
700262,"Tim Burton é o cara, na verdade o diretor.Ficou tudo muito bom e a historia e roteiro são fantásticas.Ficou de mais.",1.0
787093,"Incrível, a Sony tá sabendo aproveitar mais o universo do Cabeça de Teia que o próprio MCU. Nunca fui com a cara do Miles nos quadrinhos, até hoje não vou e odiei quando o Peter morreu ainda jovem no Universo Ultimate para ser substituído logo na edição seguinte, mas essa versão conseguiu em pouco tempo ser mais carismática e bem escrita que a do Bendis.Seja lá quem escreveu esse filme, conseguiu transformar o Miles num personagem próprio, diferente da versão dos quadrinhos que está lá só por pontos de diversidade. Esse filme foi mais quadrinho traduzido para o cinema que qualquer outro, adorei o estilo de animação, com os balões de fala e textura simulando as páginas da Era de Prata (só não gostei da mudança no design do SP//dr, ele era mais legal quando parecia um EVA Unit) e FINALMENTE tivemos um Peter adulto nos filmes, quem sabe na sequência não aparece a Mayday Parker? Também quero ver mais do Aranha Noir e Aranha 2099. E olha, como alguém que nunca odiou Homem-Aranha 3, posso dizer que adorei a dancinha do Peter no início. Muito bacana também a aparição do Aranhamóvel (me lembrou de como era divertido ver o Tocha Humana e Aranha curtindo a vida nos quadrinhos) e a pequena homenagem ao Steve Ditko.",1.0
599948,"Filme muito bom. E poxa... Que atuação é essa do Ryan? Nunca o vi em um papel tão incrível como esse. Recomendo muito! Trilha sonora também, tá de parabéns.",1.0
1199885,"Um filme tão singular quanto cativante. Embora o final seja um tanto previsível, o caminho até chegar lá é delicioso.Excelentes atuações de Bradley Cooper, Jennifer Lawrence e Robert De Niro.",1.0
805222,Tão imbecilizado quanto à sociedade que o filme tanto critica...,0.0
1784898,"Engraçado que as personagens da Vicky e Cristina são personagens de uma identificação rápida. Uma é a mocinha prestes a se casar e que fica envolvida em uma rede de amores/traição, a outra exala sexualidade, e no meio desse turbilhão de amores que a tríade espalha, eis que surge Maria Elena, que pra mim é o divisor de águas do filme. E quem nunca teve uma crise histérica? não é um pouco neurótica?! Penélope criou a personagem com uma paixão tão avassaladora que é transmitido tudo a você. E a insanidade da Maria Elena chega a ser charmosa junto com aquelas locações divinas de Barcelona.",1.0
597066,"Um dia, estava assistindo esse filme, pela milésima vez, e acabei cochilando no sofá. Não pelo enredo do filme nem nada, mais porquê estava com sono mesmo. Enfim, sonhei com o Drácula me chamando de Elisabeta e confesso que acordei rindo.  Isso sim é que é filme de vampiro. Gary Oldman de Drácula é divinamente sublime. Qualquer outra coisa que eu diga vai parecer tremendamente clichê. Esse longa é um clássico, e eu recomendo á todos que gostam de filmes de vampiros de verdade.",1.0
615239,"Sempre amei esse filme, ainda mais com Ashton Kutcher, Cameron Bright e Logan Lerman!",1.0
593640,"Achei o Filme FANTÁSTICO! totalmente novo e irônico, mas apesar te tudo isso parece que faltou alguma coisa... Vale Muito a Pena ver em 3D os efeitos são ótimos!",1.0
802625,Filme muito bom! Não consigo entender como o Denzel Washington não levou o oscar. Vou ter que ver Beleza Americana.,1.0
121423,Bem divertido de se assistir.,1.0
1577895,"gostei bastante mas achei meio longo e as reviravoltas complicam pra quem, como eu, não lê sherlock a muitos anos...fica difícil acompanhar a lógica dele...enfim sherlock holmes + robert downey jr. + jude law + rever, depois de milhões de anos, stephen fry...não tem como não gostar!(ah...preciso reler conan doyle com urgência!!!)",1.0
1607850,Um filme imperdível,1.0
1430035,The best!!!!,1.0
577800,Este Quentin Tarantino é um génio.,1.0
687851,"Não esperava muita coisa do filme, mesmo tendo Meryl Streep como atriz principal. Mas com o passar do tempo o filme foi fluindo levemente, engraçado, emocionante e com uma brilhante Meryl Streep, um Hugh Grant canalha mas parceiro e um divertido Simon Helberg.Sessão light pra toda família. Meryl Streep com certeza vai ganhar mais uma indicação ao Oscar por sua atuação e não será forçada.",1.0
371492,"Esse trailer aumentou MUITO minhas expectativas. Rami malek é um cara competente, espero que tudo esteja a altura do talento e genialidade do Freddie Mercury",1.0
638627,tirando a voz do luciano huck o filme é bom demais!!!!!,1.0
527398,Merece palmas!,1.0
1798438,"Desesperador e angustiante, Haneke constrói uma obra prima do medo, com esse filme, violento, cruel e real. A gratuidade dos atos, praticado pelos jovens, a naturalidade de todas a ações vem ao encontro de uma cultura exacerbada, por uma massiva indústria que vende a violência como, ""Legal"". Todos os diálogos carinhosos, acompanhados pelas espontâneas torturas físicas e psicológicas lembra, talvez pelo idioma, os nazistas e seus métodos de tratarem os inimigos. Essa latente frieza já foi mostrada em outra película do diretor; ""A Fita Branca"", que mostra um desprezo gelado pela vida, mas tratada com uma amorosa maldade. As cenas de violência não mostrada e as continuidades das mesmas, é genial pelas incríveis interpretações dos atores, seguida por uma edição silenciosa que deixou toda estória, mais ainda violenta e real. O filme é ótimo, mas serve como um alerta urgente, que mostra a enorme podridão que está enraizada nas mentes e corações de todos nós.",1.0
1218963,"Como parar de ver este filme? Sério, não canso.",1.0
644213,Quase 4 horas que nem vi passar. E ainda queria mais.,1.0
594981,"Muito bom, apesar das liberdades criativas em relação à história original. Ótimo elenco e efeitos, apesar do pouco tempo para desenvolver a história. Introduz bem o Dr. Estranho e deixa o gosto de quero mais. Destaque visual para a forma como materializaram a magia e a conjuração dos feitiços.",1.0
939475,Acho que cada geração tem o Mad Max que merece.,1.0
527836,Perfeito.,1.0
1564565,cheguei a ficar com dor na garganta de tanto nó q eu segurei durante esse filme,1.0
331677,aquele filme dos nazista morrendo,0.0
924099,"Muito inteligente! Gostei..só mudaria o final, mas o final que eu daria a maioria das pessoas não gostaria rs",1.0
594561,"Um ótimo filme! A Marvel consegue explicar as coisas sobrenaturais de uma forma tão natural que fica difícil não fazer parte daquele universo. O filme tem um bom enredo, cenas engraçadíssimas e os efeitos visuais são de deixar qualquer um pasmo, eu adorei! Para um início de história de um personagem está muito bom e espero que venha muito mais pela frente!",1.0
348005,"Só uma coisa:""Me diz, você sangra? Vai sangrar""E sangrou.",1.0
986379,Não  indico. .muito  ruim.,0.0
478561,Um dos meus filmes preferidos,1.0
602793,comovente!,1.0
1295041,"Saudações a todos, hãm hãm, srt. Elen Oliveira vc é incrível de certa forma gostei de vc, sem dúvidas vc seria uma boa aprendiz, eu sei eu sei não precisa me agradecer, vc pode me procurar se quiser aprender mais, por favor pare de me agradecer senão eu vou ficar sem jeito. Srt Rosamaria Roberts vc tambem é incrível, então não fique com ciumes da srt. Elen Oliveira. Sim!! srt. Rosamaria Roberts eu vou lhe dá uma estrela por ter percebido  a arrogância desse rapaz chamado Júlio sandes, eu me acabei de ri do comentário dele, eu lamento profundamente, o rapaz deve está começando agora no mundo do cinema e se equivocou, que lastimável amiga, esse rapaz fez de uma simplicidade algo bem complexo, Pra quê? só pra impressionar quem não tem idéias próprias e para dizer que é inteligente algo que ele mesmo tem dúvida, eu sinceramente lamento por ele e por aqueles que de certa forma ficaram impressionados com esse comentário que na minha visão soa como um sino sem som. Bem srt Rosamaria Roberts por eu ter lhe dado uma estrela não vá sair por aí pensando que é melhor que os outros viu, Srt. Lola vc é uma gracinha. beijos e abraços a todos!",1.0
433561,"Perdi as contas de quantos sorrisos me arrancou <3 ""Você quer não fazer planos comigo?""",1.0
244763,"Corrigindo: a atuação à la Fiuk é a do loirinho (Niels Schneider) e não do diretor do filme, rs.",0.0
1428870,"que final bosta, so vale a pena pelas sereias, nada mais, que é uma ooootima cena, mas so essa cena mesmo que é boa",0.0
99428,Esse filme me lembra o trecho da Final Cut do Pink Floyd: I can barely define the shape of this moment in time. <3,1.0
483810,"Filme fantástico, humano, real... Adoreeeeeiii!Matthew e Jared merecem todos os premios por suas atuações. Cuarón que me perdoe, mas esse é meu mais novo favorito ao Oscar.Boas criticas e sem mais, cara... O filme é muito bom!",1.0
297334,Provavelmente a minha comédia preferida! Amo e dou altas risadas assistindo.,1.0
453138,"Lindo, lindo, lindo! A história, as personagens, a música, os cenários, tudo mesmo! Que animação maravilhosa. Sinceramente, não há quem supere os japoneses em animações e suas histórias.",1.0
1384723,"Idéia original, romance lindo demais",1.0
222638,"Ótimo filme enfocando sem concessões a união entre paixão e loucura. Claro, toda paixão (não estou falando sobre amor) traz sua dose de loucura, porém ""Almas gêmeas"" absorve e exibe esse amálgama sem poupar o espectador. Ainda bem pois, de um modo ou de outro, dificilmente não nos identificaríamos com algum personagem em certo momento. O fato da história mostrar duas mulheres como protagonistas não é o mais importante. Pessoas de sexos opostos não estão isentas de despencar vertiginosamente, destrutivamente, durante uma embriaguez apaixonada. É como se, no calor do momento, finalmente encontrassem um grande referencial de vida que sempre estiveram procurando. Mas nem sempre o que nos parece mais concreto e/ou satisfatório realmente o é.  Ou talvez até seja, mesmo que nos jogue diretamente na fogueira. ""Almas gêmeas"" é feito para os corações que ainda pulsam, que não se revestiram de uma praticidade gelada que nos protege contra perigos tornando a vida insossa. O ""exagero"" emocional da relação exibida bate de frente com nossas costumeiras precauções (tanto as justificadas quanto as acovardadas). É um filme que agarra nossos braços e nos sacode violentamente.  É o bom cinema mostrando sua cara.",1.0
59851,"Tem como não chorar vendo o filme? Dificilmente gosto de filmes baseados em livros porque sempre me decepciono, mas é claro que isso não aconteceu com A culpa é das estrelas, superou sim minhas expectativas.",1.0
535248,Uma obra triste e intensa.Me fez chorar.,0.0
1442855,"Filme muito lindo, bacana demais!",1.0
1482750,O amadurecimento nunca foi tão rock 'n roll como neste drama autobiográfico dirigido por Cameron Crowe.,1.0
81444,Impressionante como naquela época se produziam filmes excelentes ( mesmo com poucos recursos). Fantástico! Roteiro lindo...!,1.0
937123,que filme incrível ♥♥ Furiosa♥♥,1.0
1823700,Excelente atuação do James McAvoy,1.0
1764173,Como 88% das animaçoes produzidas essa nao é diferente filme MUITO bom,1.0
319522,"é o filme favorito de 814 pessoas, enquanto guerra ao terror é favorito de 74 pessoas...hnnn, isso diz alguma coisa",1.0
776114,"Só eu que achei filme escuro de mais ou minha tv que tá ruim?!  E a cara da Charlie é aquela msm na vida real,isso me assustou! Curti a vibe do The Witch ,mas esse terror psicológico foi arrastado demais e não me convenceu a entrar na atmosfera proposta!",0.0
1352516,adoro!,1.0
1104529,"Esse é um clássico. Para quem gosta de filme de terror, imperdível!!!!",1.0
819443,"O roteiro não tem furos, tem buracos negros. É ruim. Dolorosamente ruim. Além disso, Nolan parece um diretor amador que só sabe filmar enquadramentos fechados nas cenas de tensão, explorando pouco o espaço sideral e na maior parte do tempo nos deixando confusos com sua mise-en-scène capenga.  A morte daquele primeiro astronauta é patética, só não mais patética que todo o resto.",0.0
796220,a cena pós crédito :'(,1.0
663208,"gente, esse filme é simplesmente Maravilhoso!o modo como aborda as relações entre pais e filhos, relações q mudam com o tempo e se deterioram... mas apesar de tudo há sempre o amor.tem cenas lindas, principalmente a cena em q Hubert corre atrás de sua mãe numa floresta linda! dez pra fotografia!e ainda tem uma musica do Vive La Fete no filme, é fodástico! ja favoritei!",1.0
703518,"História linda e emocionante!! ""Você quer brincar na neve?""",1.0
461941,"Bilheteria do filme lá fora não foi muito favorável, e duvido que vá fazer sucesso aqui no Brasil. Só acho incrível como o pessoal reclama que Hollywood tá sem criatividade, fica reciclando filmes, cheio de remakes, releituras e adaptações... E quando um filme original e criativo como esse chega, pelas mãos de um puta dum diretor foda, simplesmente não vão ver. Vai entender!",1.0
