original_index,review_text,polarity,predicted,predicted_label
215406,Fantástico.,1.0,1,positivo
698694,"Sabe aquele filme que voce sabe que vai amar só pela sinopse? Aconteceu isso comigo com Frances Ha. Esse filme pode ter um valor sentimental diferente para mim em relação à outras pessoas, me identifiquei totalmente com a Frances, com seu jeito atrapalhado de ser e tentar levar a vida com alto astral, me vi representado por ela.Nota-se que Frances não pode ficar sozinha, pois sozinha ela fica deprimida (assim como eu) ela precisa de companhia para poder viver, fazer brincadeiras é uma forma dela esquecer os problemas e fugir da realidade. A cena em que ela olha para si mesma no espelho é muito profunda, porque no espelho ela vê os problemas que tanto quer esquecerO momento em que Frances está em Paris e sua amiga Sophie liga para convida-la para sua festa de despedida é emocionante, pois Sophie pergunta se está tudo bem com Frances e ela diz que está, e nós sabemos que não está nada bemA amizade das duas é linda, uma precisa da outra em suas vidas, Frances precisa de Sophie para ser mais responsavel, organizada e ter os pés no chão. Sophie precisa da Frances para não levar a vida tão a sério, para ter uma vida mais leve e divertida.Sem palavras para a fotografia do filme, se não fosse preto e branco não seria tão especial como foi. Já é um dos meus favoritos, nota máxima.",1.0,1,positivo
36437,Dormi de 5 em 5 min! Tinha até esquecido que tava vendo filme!,0.0,0,negativo
1708892,Clássico e clássico! É só o que tenho a declarar.,1.0,1,positivo
109855,"Trilha sonora impecável e uma bela fotografia. “Gritei” no decorrer do filme para que ela chorasse, mas como fazê-lo? O final foi uma libertação.",1.0,1,positivo
102070,"A respeito do comentário do nosso colega Willian sobre o Artista, eu diria que foram merecidos os Oscars do filme, o Artista surpreende sem usar toda essa tecnologia (nada contra, muito pelo contrário, eu amo blockbusters com efeitos e explosões.) Mas ambos os filmes atingem com louvor o objetivo... diria até q superaram minhas expectativas.",1.0,1,positivo
1638509,Excepcional!,1.0,1,positivo
1573045,Amo demais esse filme. Muito engraçado!Lindsay <3,1.0,1,positivo
606116,"Otimo triller de ação, dos melhores que eu assisti...",1.0,1,positivo
1206383,"Uma das piores adaptações já feitas para o cinema... Atuações muito fracas, tirando Eva Green ( como sempre maravilhosa ), efeitos bons, fotografia bem legal também. Mas sem dúvida alguma uma das piores coisas que Tim Burton já fez na vida. Nenhuma adaptação precisa ser fiel ao livro, mas isso é uma história completamente diferente e todas as mudanças são irrelevantes para o funcionamento da história. Troca de peculiaridades entre os personagens, personagens retirados e outros que mal aparecem na história original com papel de grande importância. O livro é uma maravilha da literatura infanto juvenil, já esse filme uma tragédia para o cinema. Esperava muito e foi como um balde de água fria.",0.0,0,negativo
1161011,"Cativante! Final melhor não há, simplesmente completo.",1.0,1,positivo
1009579,Muito bom...a trilha sonora tb é ótima...!,1.0,1,positivo
820255,Um incrível paradoxo <3,1.0,1,positivo
293454,"Um bom filme para se ver com familia, e só!",1.0,1,positivo
257048,Lindo!,1.0,1,positivo
130162,"Filme apaixonante que seguiu toda minha vida. Desde qdo eu tinha a idade da Gretl até hoje. Filme leve, um clássico dos musicais.",1.0,1,positivo
923887,Segundo Joseph Gordon-Levitt é mais um filme do Christopher Nolan que do Michael Bay.,1.0,1,positivo
305713,"Um filme lindo, com uma trilha sonora impecável e o elenco mais carismático e fofo dos últimos tempos... Fora que eu só conseguia pensar que o John Hughes faria algo parecido!!Engraçado de pensar, mas talvez esse seja o filme de 2012 que vá ficar pra posteridade...",1.0,1,positivo
588916,"Que filme! Que história! Realista ao extremo e com uma série de pequenas grandes reviravoltas, que fazem os dois dias parecerem uma eternidade na vida dessa Sandra, tão bem interpretada por Marion Cotillard. Show!!!",1.0,1,positivo
613631,Um dos maiores clássicos dos anos 90,1.0,1,positivo
188670,Um engodo!,0.0,0,negativo
1525610,"O filme em si é excelente, grandes batalhas, efeitos especiais muito bem feitos, e o enredo se encaixa bem na linha do tempo. Porém a montagem quebrado do início do filme atrapalha um pouco o envolvimento do público que não é apaixonado pela saga. A morte de alguns personagens também foi desnecessária, isso faz com que eles pareçam descartáveis, fato que o filme tenta sempre provar o contrário. Mas esses pequenos problemas não afetam muito a importância do filme, que mostra que dá pra fazer histórias legais do universo Star Wars sem ter um Skywalker como protagonista.",1.0,1,positivo
478471,nao gostei - crucifiquem-me,0.0,0,negativo
383815,"Já que tiveram a brilhante ideia de produzir uma nova versão do filme, deveriam ter se preocupado em inovar pelo menos a trama. No fim das contas é apenas mais uma versão. E Kristen Stewart talvez ficasse melhor de Rainha Má, como mocinha foi decepcionante.",0.0,0,negativo
477355,"QUE FILME MARAVILHOSOTão intenso, sensível, cruamente real e verdadeiro. Na maior parte do tempo me senti realmente perto demais.  Diálogos, fotografia e trilha sonora incríveis, atuação maravilhosa. Adorei como o diretor mexeu com o tempo/sentimento. Tudo tão intenso que até dói. Acho que terei de revê-lo pra encontrar alguma falha ou então nunca vou conseguir gostar tanto de outro filme como esse. Pra quem gostou de Closer, não deixa de assistir Anna Karenina, outro drama *ops* arrasando.",1.0,1,positivo
1151466,"Caramba! Alguns não gostaram por conta do andamento do filme e blablablá, e eu confesso, achei super arrastado até o final do quarto ato, depois disso o filme se desenvolveu e me conquistou mesmo! No começo eu daria três estrelas pelo fato de ser um filme que está no conteúdo histórico da sétima arte, mas o plot twist me conquistou de tal maneira que tive de dar nota máxima e favoritar. Depois disso, depois de entender a realidade do filme o conteúdo expressionista faz um efeito maior ainda, um encaixe perfeito.  Na minha opinião o conteúdo expressionista, condiz com o estado mental abalado do protagonista. Expressionista é algo que foge um pouco da normalidade, e utilizar essa arte no filme quando mostraram a verdade do protagonista só me fez gostar mais do filme.",1.0,1,positivo
1476469,"Filme de terror sem cenas com atitudes idiotas dos atores, bastante agitado e muitas situações imprevisíveis, o que deixou muito mais interessante. Melhor filme de terror que vi nos últimos tempos!",1.0,1,positivo
1055067,Só chorei umas 500 vezes com esse filme.,1.0,0,negativo
1567270,Perfeito!,1.0,1,positivo
201491,Nós precisamos fazer alinhamento ! Cara não tem como não se acabar na gargalhada com o Jim kkkkkkkkkkkkkkkkkk a cada palavra é uma risada. Nostalgia total esse filme :),1.0,1,positivo
46179,"Na moral, mesmo se ele fosse culpado muitas coisas não deviam acontecer. Mataram o cachorro, mano.",1.0,0,negativo
685709,O one single shot lá do tiroteio final me tirou o fôlego...,1.0,0,negativo
440508,Lindo esse filme.,1.0,1,positivo
1743902,Lindo!,1.0,1,positivo
645900,"Quem diz que filme nacional é ruim então nunca deve ter assistido esse. Atuações ótimas, criticas transbordam durante todo o filme. É um dos melhores nacionais, o final é triste pra caralho e surpreende muito.",1.0,1,positivo
350639,"O melhor filme de herói de 2016! Espero que a DC não mude essa fórmula em Liga da Justiça, que continue um filme sério e com poucas piadas.",1.0,1,positivo
594743,Benedict Cumberbatch foi muito bem no personagem.,1.0,1,positivo
39907,Não entendi nada desse filme,0.0,0,negativo
109015,Mt massa o ambiente sombrio..buuuuuuu!,1.0,0,negativo
1753559,desde que vi Evil Dead um pure de batata nunca mais foi a mesma coisa hehehe.Esse é definitivamente o melhor comentário que já vi sobre esse filme!,1.0,1,positivo
1731917,Esse filme é um sonho.,1.0,1,positivo
485632,Perfeito!,1.0,1,positivo
676259,Saudades quinta série :/,1.0,0,negativo
1384436,No words!Mto shooooow! *.*,1.0,1,positivo
571513,"Gostei porque mostrou uma nova versão de uma possível invasão na terra, quebrando aquela rotina de alieníngenas super poderosos e cruéis. Onde na verdade a crueldade estava no outro lado da coisa. Faz sentido porque se você aterrissar em outro planeta habitado por população inteligente, as chances de você virar prisioneiro/cobaia são muito maiores (ao meu ver) do que as chances de sua espécie dominar o planeta.",1.0,1,positivo
1315342,"Fala sério,que filme lindo,fui assistir sem expectativas,achei que veria apenas um filme bobinho qualquer estilo sessão da tarde,mas me surpreendi,é cativante a maneira como a história é contada,no começo ficamos meio? Sem saber o que aconteceu e talz,depois os fatos vão se desenrolando e você se sente cada vez mais envolvido no longa,sem falar nessa trilha sonora Oitentista maravilhosa,que nos dá um ar de nostalgia muito bom,me senti uma criança novamente,os personagens são muito carismáticos e o final foi emocionante,recomendo para todas as idades!",1.0,1,positivo
828557,"- O filme tem jeitão de clássico, do design dos créditos iniciais à trilha sonora. - A atriz que interpreta a Janet é excelente, acho que ainda veremos muito dela e Patrick Wilson se consagrou como garoto dos sonhos do terror contemporâneo. E tem  eterna Corra Lola Corra Franka Potente num casting inusitado.- As referências a Horror em Amityville, Annabelle e O Exorcista deixam tudo mais divertido.- Tem algumas coisas meio piegas, mas perdoáveis frente aos sustos que oferece.- O envolvimento do público na minha sala de cinema mostrou que o filme fará sucesso.",1.0,1,positivo
1288895,"Um dos melhores, senão o melhor, filme do Nicolas Cage.",1.0,1,positivo
1262613,"Triste e infelizmente nem um pouco fora da realidade, O Quarto de Jack possui uma trilha de arrancar lágrimas (como se a história já não fosse o suficiente!). Somente pela atuação de Jacob já vale a pena uma conferida no longa. O diretor consegue mostrar toda a angustia perante as novidades que surgem na vida do pequeno Jack. Imperdível.",1.0,1,positivo
1253285,Simplesmente demais!,1.0,1,positivo
1530667,"Muito bom! Excelente!Rivalidade extrema, transformada em grande respeito, e depois, tornando-se amizade.",1.0,1,positivo
1142107,Vão relançar o filme em 3D ou eu estou ficando maluca??,1.0,0,negativo
249785,"Assisti ontem e a primeira impressão não foi favorável, a narrativa me deixou um pouco confuso, mas hoje parei pra pensar e percebi que a história que começa a se desenrolar aqui é bem densa, a JK Rowling continua a explorar uma porção do mundo mágico que só começou a desenrolar no sétimo livro de Harry Potter e a coisa vai bem mais fundo do que na série anterior. Ansioso pra ver onde isso tudo vai parar e otimista prum desenvolvimento maior da história do Dumbledore nos filmes seguintes. Alguns ganchos na história desse filme são bem irregulares e acho que ele vai funcionar melhor quando vermos os seguintes, mas tem sequências e efeitos de tirar o fôlego e a atenção aos detalhes me cativa demais. Atuação bem rala do Johnny Depp e a escolha por solucionar tantos questionamentos quase que de uma vez deu uma esfriada no climax, mas a participação do Flamel e todo o resto compensam.",1.0,1,positivo
175107,"Agora sim posso dizer que vi, comentários sobre: é melhor que os anteriores, aliás eu ainda não vejo motivos para essa série ter fãs, Quando vi no cinema, no final, a galera aplaudiu, isso é típico da roça, de gente que nunca foi ao cinema, fiquei envergonhado por eles",0.0,0,negativo
1125264,"Adorei o filme. simples, descomplicado... como disseram vontade de abraçar o Colin Firth para sempre. [5]  muito fofo",1.0,1,positivo
1711915,"Triste e lindo,muito lindo.",1.0,1,positivo
1236587,"Esse filme merece ser visto só pela atuação de Christian Bale! É simplesmente incrível! O ator que fez o filme do Batman estar quase desaparecendo (pesando 40 kg) para fazer esse personagem. A magreza dele é tamanha que chega a incomodar. Os ossos praticamente se lançando pela pele...é horrível!! No filme dá até para ter uma noção dele no antes e depois por conta dos flash back. O enredo do filme é também pertubador. Difícil discernir os momentos de realidade e de sonho, já que o personagem está visivelmente pertubado por conta de uma insônia que se estende há 1 ano. O final também é interessante ao esclarecer o que pertuba o Trevor. Apesar de ser um filme nivelado por mim como bom, acho que ele é mais indicado pela atuação do Bale.",1.0,0,negativo
1467762,"A diferença dos space jokeys apresentados em Prometheus e Alien, oitavo passageiro tem me tirado o sono. Um é monstruosamente maior que o outro. Mas o mais intrigante: em Alien o engenheiro está morto dentro na carcaça do space jokey, já em prometheus ele levanta voô e depois cai e sai da engenhoca... Alguns na internet dizem que se trata de países diferentes. Alguém sabe mais?",1.0,0,negativo
1661727,"Um ótimo filme em comparação com os outros dois filmes do Thor.Gostei do enredo,dos diálogos dos personagens,as sequências de ação é a melhor coisa do filme,o desenvolvimento dos personagens também é bacana principalmente à do Loki,a vilã Hela é a melhor da trilogia, pq nos outros dois os vilões foram fraquíssimos.Somente o humor do filme ficou exagerado, mas algumas piadas são bastante divertidas,principalmente entre o Thor e o Hulk.Enfim minha opinião.",1.0,1,positivo
1775751,Véi!?,1.0,0,negativo
1664568,"O início do filme começa com um ritmo muito bom mas depois dá uma desacelerada o que, pra mim, não compromete o produto final. Achei digno!",1.0,1,positivo
1215971,"Slasher antológico. Trasheira da melhor qualidade, chocante e divertido.",1.0,1,positivo
1135511,"Podem me crucificar, mas de todos os filmes de super heróis que eu já vi, eu achei esse o melhor. O final foi muito bonito, curti mesmo!",1.0,1,positivo
1478412,Isso mesmo. Tente me convencer... Ninguém nunca vai conseguir dizer essa frase como a Marilyn.,1.0,1,positivo
1574083,"Bem, eu passei os últimos 10 minutos do filme praticamente sem respirar. Um trabalho de direção fantástico e o ator Michael Fassbender mostra bem porque está chegando para ficar nas telas, interpretando brilhantemente um homem doentio e psicótico. O branco quase estourado de algumas cenas deixa tudo ainda mais frio e, porque não dizer, sufocante. O filme me lembrou muito Drive com seus silêncios marcantes quebrados apenas pela trilha sonora angustiante. Gostei muito.",1.0,1,positivo
1274783,Apesar de ser animação infantil possui uma história comovente e fofa *-*,1.0,1,positivo
417648,Muito bom...a REALIDADE de como é mostrado os extremos tanto da esquerda como a do capitalismo e entre esses 2 extremos aqueles que apesar das diferenças querem colocar a FAMÍLIA acima de tudo foi tocante...,1.0,1,positivo
678261,"Não entendo esse hype todo em cima da Larissa, acho ela uma péssima atriz. Mas o filme é bom!",1.0,0,negativo
34752,Eu chorei muito com esse filme. É lindo.,1.0,1,positivo
1781484,"Muito bom! Felizmente o cinema nacional melhorou muito, e esse é um filme que vale a pena existir. Andréa Beltrão provando que é uma atriz completa.",1.0,1,positivo
1411329,"revisto hoje. é impressionante! de Abigail Breslin á Alan Arkin, o elenco esta simplesmente perfeito e entrosado.. Greg Kinnear ta espetacular com os xliliques dele kkkkkkkkkkkkkkk.",1.0,1,positivo
1243114,Nunca vou enjoar de assistir esse filme.,1.0,1,positivo
1797081,"2 palavras para definir esta película? Doentio e Genial. Um filme que só os fortes entenderão e que ficará na mente de cada um por muito tempo de tão foda, filosófico, e forte (psicologicamente) o filme é.",1.0,1,positivo
1152709,"Os diretores do filme foram espertos, isso sim, poderiam muito bem pegar a historia real de Steven Russell, chamar um ator qualquer para interpretá-lo, e fazer mais um filme de drama qualquer, mas como o cara era gay na vida real, ele de fato iria ter que ser gay no filme também, (POR ISSO O FILME É SOBRE UM CARA GAY, PORRA) sendo assim iriam ser poucos os que se interessariam pelo filme, (inclusive eu, não por preconceito, isso jamais, mas também não iria querer assistir dois homens se pegando, a troco de nada, confesso que o que me atraiu no filme foi justamente o Jim Carrey) foi aí então que a ideia surgiu, chamaram o gênio da comedia Jim Carrey pro papel, esse foi o grande diferencial, inovaram, fizeram uma comédia dentro da historia de vida real de Steven Russell, e Jim Carrey definitivamente se consagrou de vez no filme, ele é o cara, convenhamos. Achei um filmaço, sem exageros, conseguiram misturar um filme de comédia alá Jim Carrey com um filme de drama baseado em fatos reais, demais!  E MAIS UMS VEZ REPITO, O FILME É SOBRE GAY PORQUE STEVEN RUSSELL É GAY NA VIDA REAL, SE A HISTORIA É BASEADA EM FATOS REAIS O CARA NÃO PODERIA SER DIFERENTE NO FILME! ELE IA TER QUE SER GAY NO FILME TAMBÉM, O DIFERENCIAL É QUE RUSSELL FOI INTERPRETADO POR NADA MENOS NADA MAIS QUE JIM CARREY, E O RESTO JÁ FALEI ACIMA.",1.0,1,positivo
448067,"Cidade de Deus é longo, tem uma estrutura muito parecida com a de Pulp Fiction e foi descaradamente copiado pelo Danny Boyle no oscarizado Quem quer ser um milionário. Não chega a empolgar como Tropa de Elite, mas é um ótimo filme. A cena em que Zé pequeno atira no pé de uma criança e faz com que o garoto mais novo do seu bando mate a outra criançaé brutal. A trilha sonora é muito legal, regada a funk dos anos 70. Tem James Brown, KC & Sunshine Band e as clássicas Kung Fu Fighting e Hold Back the Water.",1.0,1,positivo
1195105,Sensacional!,1.0,1,positivo
1044767,All you Need is Love <3 Belíssimo clássico do Baz Luhgrmann,1.0,1,positivo
846698,"Lendo o livro quase gorfei na parte quando ela corta o pulso, e nunca tive uma experiência tão forte assim lendo qualquer outro livro, nem perto disso.Essa cena conseguiu me fazer ter esse mesmo sentimento que tive ao ler.Fantástico!!! Muito bom o filme. [Em tempo] Gente, claro que o filme é meio parado. É sobre uma mulher acorrentada na cama. Queria que a cama saísse correndo? hauhauah, pô, tem que pensar na história tbm.",1.0,1,positivo
1498968,"Não costumo assistir filmes românticos.. comédias românticas e afins. Por um motivo simples: são excessivamente melosos e praticamente iguais. Nesse filme, não tem excesso melodramático! Os personagens são normais - pelo menos mais próximos daquilo que eu considero normal - com aquele toque maravilhoso do ácido humor inglês. Super indico!",1.0,1,positivo
616219,"Números aleatórios ainda não dão conta das vezes que eu já vi esse filme, assistir com os amigos é tudo de bom. Só não pode esquecer a pipoca e o refrigerante...",1.0,1,positivo
75118,"Faz muuuuuuuuuuuuuuuito tempo que não vejo esse filme...Mas lembro que foi na globo, a muuuuuuito tempo atrás...:D",1.0,1,positivo
433948,"Assim como os outros comentários aqui feito anteriormente: Belíssimo Filme, lamento só de nao te visto antes, adorei a trilha sonora a forma como o filme é carregado, a leveza e a pureza que os personagem traz consigo.",1.0,1,positivo
658422,"Um choque de culturas e realidade de uma maneira simples e original, recomendo como um dos melhores filmes nacionais.",1.0,1,positivo
732443,"And the Oscar goes to... Sensacional! Praticamente um monólogo, amo filmes que conseguem funcionar assim!",1.0,1,positivo
1123117,Adoro esse filme por ser um romance lésbico de época! Perfeito*-*,1.0,1,positivo
18163,Colcha de retalhos...,1.0,0,negativo
703206,"Apesar do enredo meio raso, o filme é bem divertido.",1.0,1,positivo
222789,"achei que seria bem clichêzinho, mais uallll,muito bom. Mas mesmo assim, não chegou a ser um favorito.",1.0,1,positivo
822743,que filme! é maravilhoso por completo :),1.0,1,positivo
551192,"Por que fui demorar tanto pra ver esse filme? Eu totalmente seria amiga de Eli e do Oskar, dois bonitinhos haha. Cinema europeu mais uma vez se mostrando criativo e excelente.",1.0,1,positivo
111853,o melhor filme sobre o holocausto. OBRA PRIMA,1.0,1,positivo
1653555,Vale a pena ver...muito bom.,1.0,1,positivo
1183697,Tenho medo mesmo é da Shelley Duvall,1.0,0,negativo
1831822,Há um erro fatal nesse filme. No terceiro filme x men o confronto final Prof. Charles Xavier e magneto visitam jean gray. Na ocasião Prof. Charles Xavier estaria andando sem nenhum problemas com suas pernas sendo que nesse filme o confronto final Charles Xavier leva uma bala e fica paralitico ainda jovem. Entao como pode Prof. Charles Xavier ir estar andando depois de uma certa idade avançada. Que eu saiba os poderes de regeneração era de wolverine. Mas apesar disso é um otimo filme.,1.0,0,negativo
1724833,MAIS LINDO IMPOSSÍVEL!!! :~~,1.0,1,positivo
508840,"Ótimo. Interessante, intrigante e inteligente. Gostei muito e acho os 3 ótimos (Jake, Michelle e Vera). História diferente e com um bom final, bom desenrolar da trama que achei que ficaria repetitivo, mas não aconteceu. Muito bom!",1.0,1,positivo
1153827,espero que seja tão bom quanto o de 74.,1.0,1,positivo
86797,Filme fraco e sem talento.,0.0,0,negativo
1690976,Galera sou novo no site gostaria de saber onde eu assisto Transformes O lado Oculto da lua por que eu não estou achando o link pra ver o filme  Obrigado pela atenção,1.0,0,negativo
1651784,"Um filmão desses, bicho, com uma nota dessa. Que mundo cruel, em que Baby Driver é melhor avaliado que esta obra magnífica. Parece que o segredo é fazer histerias depois de ver um filme, igual a galera que não reconhece o quão ruim GRANDE parte (99% pra ser exato) dos filmes de herói são, mas como abordam seus heróis de estimação, perdem o poder da crítica que é tão importante para nutrir a consciência humana, em todas as esferas sociais. Abraços no coração!",1.0,0,negativo
1558472,"Gosto desse filme TAMBÉM por mostrar algo menos comum, que é quando o dono morre antes do cachorro..",1.0,1,positivo
1461786,chorando até o fim da season,1.0,0,negativo
1095222,"Grande filme. Volta e meia penso nos Babadooks que existem em minha vida. Acredito que mais que depressão, a palavra e ordem do filme é: ressentimento. Amelia revive a perda do marido constantemente, em sonhos, na posse dos objetos. Mas conscientemente não pode culpar nada e ninguém, o problema é quando o inconsciente nos toma conta: no caso dela, o seu monstro, o seu Babadook.",1.0,0,negativo
1407856,"Big Fish é mágico e brilhante. Burton celebra o vazio imaginário dos perdidos porque ele supõe que não há liberdade real, que não há glória alguma nos esperando, exceto a que inventamos para nós mesmos. Mas, nós nunca levantamos voo, porque nós estamos preocupados demais e não sermos deslumbrados e sentimentais ao invés de racionais ...",1.0,1,positivo
333108,"Caralho, que filme bom.",1.0,1,positivo
1256739,"curti o filme, e claro que o ator ryan gosling consegue ser mais inespressivo nesse filme do que em blade runner 2049 kkkk Mas a historia da forma que foi contada mostrando o lado humano foi o que me fez ver ate o final.",1.0,1,positivo
1494203,Um dos clássicos sessão da tarde mais fodas e divertidos de todos os tempos.,1.0,1,positivo
339141,Exageraram de mais. Mas o final foi show,1.0,1,positivo
744436,"Digo sem pestanejar que esse foi o melhor filme de super-herói que já vi na vida. As cenas de humor são realmente engraçadas, a trilha sonora que toca durante as cenas de ação são INCRÍVEIS, os efeitos especiais são impecáveis e os personagens são envolventes. Sem falar que em alguns momentos é emocionante pra caralho. A única coisa que não gostei é foi a trama sou filho de um deus e ele quer me usar pra dominar o universo, achei que forçou a amizade um pouco. Poderia ter sido mais criativo. Mas mesmo assim é um filme bom, especialmente com coisinhas tão fofas como o Groot criança. I am Groot, we are Groot! <3",1.0,1,positivo
887310,3 in 1:  1) Tempos Modernos (A Grande Depressão de 1929)2) Jurassic Park 3) King Kong. Tudo junto e misturado!!!,1.0,1,positivo
813838,"Clássico da minha pré-adolescência, primeira vez que assisti foi na Sessão da Tarde hehehe, me recordo até hoje. Dá franquia Indiana Jones o que eu mais gosto é o segundo “O Templo da Perdição”, porem este primeirão não fica muito atrás, até porque é a mesma “pegada.” Os Caçadores da Arca Perdida é o autêntico filme de aventura... recheado de ação, humor, pitadas de romance e saudáveis tensões... um prato cheio pra quem busca um entretenimento leve e satisfatório em qualquer tarde; tediosa ou não.",1.0,1,positivo
138275,Triste!,1.0,0,negativo
890396,"Que filme incrível! Bem humorado sem apelar, com cenas de ação de tirar o fôlego, cheio de clichês que todo mundo adora. Valeu a pena cada minuto! Samuel L. Jackson brilhante. Collin Firth, delicadamente britânico, impecável. Taron egerton, foi foda. Foi o primeiro trabalho dele que vi, vou começar a acompanhar os outros. Super recomendo!",1.0,1,positivo
832841,"Amo esse filme, pra mim foi o melhor filme de terror de 2013!Cliche? Claro que tem, afinal depois de tantos filmes ja lançados fica dificil fazer filmes sem, nao vejo problema em ter desde que saibam usar de maneira que não estrague o filme! Esse filme realmente me surpreendeu !",1.0,1,positivo
675391,Acho Extremamente de uma Cara de Pau estrearem os filmes só no fim do ano - filmes que todos sabem que poderiam muito bem e estavam tudo pronto para estrear ainda no primeiro semestre ou início do segundo - para poderem estar o bafafá o mais próximo possível do Oscar e afins. [...]Esses Marketing todo acho de uma sem-vergonhice sem tamanho. Puts que Over!!!!,1.0,0,negativo
177446,ao melhor estilo ação!,1.0,1,positivo
1035272,I can see but once I was blindI was so confused as a little child~socorr~,1.0,0,negativo
850807,"FODA, FODA! <3 <3  Pra rir e chorar em tantas partes. Mais uma adaptação incrível. Sai do cinema já com vontade ver de novo.",1.0,1,positivo
786766,Bom filme mas sinto falta do Maguire,1.0,1,positivo
700384,"Filme muito bonito, curti muito, o Burton acertou depois de muito tempo 4 robôs gigantes",1.0,1,positivo
1713711,"Eu posso ser apedrejada por isso, mas, sinceramente?... Não acrescentou nada. Ainda mais depois do Fire Walk With Me. Cheguei até a ficar com raiva depois de assistir ambos, muito arrastados, acrescentam cenas toscas e totalmente descartáveis. A única coisa que melhorou um pouco foram as cenas mais macabras do Black Lodge, porque de resto... Se essa foi a intenção, conseguiram. Mas acho que não captam a magia da série, ela em si já diz bastante coisa, inclusive no último episódio.",0.0,0,negativo
862606,"Um ótimo retrato dos altos e baixos da vida do cantor Johnny Cash que deve agradar até aqueles que não conheceram seu trabalho. O filme capta os primórdios do rock, aborda as dificuldades que enfrentou e combina a música com uma história de amor com a também cantora June Carter. As apresentação musicais são muito boas, Phoenix recebeu uma indicação ao Oscar por sua atuação e Whiterspoon foi a vencedora, ambos estão excelentes.",1.0,1,positivo
1286766,"Muito mais do que a obviedade de que os olhos são a janela da alma. Trata de amor, desejo e morte com a singularidade da expressão humana. Demonstra que o amor implica em perda, em abrir mão, em se lançar ao campo do não-saber. O que mais me chamou atenção no filme foi justamente essa ideia do que move a pessoa na vida, senão o que na vida manca (ou falta). Filme belíssimo.",1.0,1,positivo
916639,Um dos melhores filmes nacionais sem dúvida,1.0,1,positivo
1244421,Melhor sequência de todos os tempos.,1.0,1,positivo
1666492,Classico,1.0,0,negativo
1675363,Um filme emocionante,1.0,1,positivo
250768,"Filme de estilo admirável, remonta até a uma certa tradição noir e carregado no aspecto onírico.O elenco é estrelar e formidável, encabeçado por Amy Adams e Jake Gillenhall e com as importantes participações de Michael Shannon e Aaron Johnson (cuja ausência da indicação ao Oscar de ator coadjuvante é uma incògnita inexplicável). Ao final nos perguntamos, é um filme sobre um stalker vingativo, o próprio Jake Gillenhall? As pistas do início do filme denunciam que Susan (Amy Adams) tem tido sua vida (triste e fracassada) acompanhada por alguém, provavelmente pelo ex-marido, daí a simbólica lição que ela leva com o peso da narrativa do livro Animais Noturnos (a quem a estória lhe prega uma sugestiva homenagem, por meio de uma dedicatória) carregando pra si o sofrimento que outrora fora o de seu fraco e sensível ex-esposo. O bolo que ela leva no final do filme caracteriza o ápice de seu sofrimento. Se foi por vingança, certamente foi uma vingança bem executada.",1.0,1,positivo
1580006,Esse filme e muito bom.,1.0,1,positivo
1411517,"Little Miss Sunshine é uma coleção preciosa de personagens cativantes. By the way, did I mention that I am the preeminent Proust scholar in the United States? (...)- You know Marcel Proust?- Hes the guy you teach...- Yeah. French writer. Total loser. Never had a real job. Unrequited love affairs. Gay. Spent 20 years writing a book almost no one reads. But hes also probablythe greatest writer since Shakespeare. Anyway, he, uh, he gets down to the end of his life... And he looks back and decides that all those years he suffered. Those were the best years of his life, cause they made him who he was. All the years he was happy? You know, total waste. Didnt learn a thing. (...)",1.0,1,positivo
1502119,"Sendo um estudante do curso de Cinema de Animação e Artes Digitais acho que posso afirmar que esse filme é foda! pelo menos estéticamente, apesar de eu gostei muito do enredo tambem. E os amantes de filme devem ter se divertido vendo diversas referências a outros filmes clássicos!!",1.0,1,positivo
338234,"Nolan é o mestre da destruição e da desconstrução. Ele conseguiu emplementar um estilo totalmente diferente aos batidos filmes de super-heróis. Quanto a esse, é um ótimo filme, com uma tensão constante e uma trilha sonora  incrível. Fecha decentemente essa trilogia, não chega a ser a masterpiece que é o seu anterior, mas continua o estilo único e toda a força de uma história estremamente bem trabalhada. O irreal dos super-heróis se tornou plausível e verdadeiro.",1.0,1,positivo
1098495,Uma lindeza. Filme leve mas imerso em emoções e cenas marcantes. Lembra diversos filmes da nossa infância mas com uma roupagem diferente e uma linguagem mais divertida e original. Vale pra família toda!,1.0,1,positivo
1455439,"Acho quase impossivel encontrar alguem que não tenha gostado do filme... se existem, são poucas! A obra é tão divertida, surpreendente e malandra que após os créditos finais ficamos com gostinho de quero mais... Spilberg é tão sutil mas também tão marcante que consegue um trabalho perfeito! Direção de arte?? perfeita, tudo rico em detalhes, com muito capricho! Mas Eis que temos um dos principais elementos da obra... as interpretações!!! Hanks segue bem, convence mas está longe de ter aqui a melhor interpretação da carreira... os aplausos seguem mesmo para Christopher Walken e Leonardo Di Caprio... alias, Di Caprio definitivamente rouba a cena...incrivelmente consegue compor um personagem versatil e com multiplas personalidades!!!",1.0,1,positivo
969424,A quem interessar possa: Meu texto sobre o filme -> http://www.loggado.com/2014/01/fora-de-cena-mary-max.html,1.0,0,negativo
1394934,"Que final melancólico, muito triste e é de deixar o coração apertado pensando que existe essas garotas e garotos que passam por isso neste mundão afora, é válido abrir uma auto-reflexão após o filme, vivemos em um mundo que é inimaginável a maldade do ser humano, Lilya ficará para sempre em minha memória, sem dúvidas uma obra cativante da sétima arte.",1.0,0,negativo
